Match point|ULAN concat|Wikidata concat|VIAF concat|LC concat|Name|Label|Birth date|Death date|Ancestry/Heritage|Indexes|Description|Watsonline|Watsonline URL|Met Collection|Met Collection URL|Wikipedia|Wikipedia URL|Art Asia America|AAA URL
AAPI-1108|||||Matsuyoshi, Carol|Carol Matsuyoshi|||Japanese|||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Matsuyoshi, Carol""%20or%20""Carol Matsuyoshi""&searchscope=1&SORT=A"||||||
AAPI-1282||Q27950834|||McMullin, Dan Taulapapa|Dan Taulapapa McMullin|1957||American Samoan||painter;sculptor;time-based media artist;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""McMullin, Dan Taulapapa ""%20or%20""Dan Taulapapa McMullin""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Dan_Taulapapa_McMullin||
AAPI-1130|||||Micklus, Carlyle|Carlyle Micklus|1978||Filipino/a/x|||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Micklus, Carlyle""%20or%20""Carlyle Micklus""&searchscope=1&SORT=A"||||||
AAPI-1238|||||Milham, Allison Leialoha|Allison Leialoha Milham|||Native Hawaiian (Kānaka ʻŌiwi, Kānaka Maoli)|"Index of Indigenous and Native American Artists
"|book/paper/zine artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Milham, Allison Leialoha""%20or%20""Allison Leialoha Milham""&searchscope=1&SORT=A"|Met Collection|https://www.metmuseum.org/art/collection/search#!?q=Milham%2C+Allison+Leialoha&searchField=ArtistCulture||||
AAPI-0757|||||Min, Byoung Ok|Byoung Ok Min|1941||Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Min, Byoung Ok""%20or%20""Byoung Ok Min""&searchscope=1&SORT=A"||||||
AAPI-1299|||||Min, Helena Jin Ah|Helena Jin Ah Min|1971||Korean|||Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Min, Helena Jin Ah""%20or%20""Helena Jin Ah Min""&searchscope=1&SORT=A"||||||
AAPI-0383|500329381|Q28924299|19584977|nr97018955|Min, Yong Soon|Yong Soon Min|1953||Korean||installation artist;mixed-media artist;photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Min%2C+Yong%20Soon%22%20or%20%22Yong%20Soon%20Min%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Yong_Soon_Min|artasiamerica|http://artasiamerica.org/artist/detail/80
AAPI-1300|500330514|Q111603151|309813633|no2023029620|Min, Yunhee|Yunhee Min|1964||Korean||painter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Min, Yunhee""%20or%20""Yunhee Min""&searchscope=1&SORT=A"||||||
AAPI-1145||Q6848040|296702242|no2013022123|Ming, Mike|Mike Ming|1972||Japanese||muralist;illustrator|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Ming, Mike""%20or%20""Mike Ming""&searchscope=1&SORT=A"||||||
AAPI-0809||Q4298577|54025286|nr93043243|Miyagi, Yotoku|Yotoku Miyagi|1903|1943|Japanese;Okinawan||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Miyagi,%20Yotoku%22%20or%20%22Yotoku%20Miyagi%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Yotoku_Miyagi||
AAPI-0387|500068240|Q77324991|35546454|no2019086149|Miyamoto, Kazuko|Kazuko Miyamoto|1942||Japanese||draftsperson;installation artist;painter;sculptor;textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Miyamoto%2C+Kazuko%22%20or%20%22Kazuko%20Miyamoto%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Kazuko+Miyamoto%22|||artasiamerica|http://artasiamerica.org/artist/detail/176
AAPI-0388||Q5752246|305236826|no2013090681|Miyamura, Hideaki|Hideaki Miyamura|1955||Japanese||ceramicist / potter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Miyamura%2C+Hideaki%22%20or%20%22Hideaki%20Miyamura%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Hideaki_Miyamura||
AAPI-0390|500050193|Q42516580|96016829|n82135438|Miyasaki, George|George Miyasaki|1935|2013|Japanese;Hawaiian (Kamaʻāina)||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Miyasaki%2C+George%22%20or%20%22George%20Miyasaki%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22George+Miyasaki%22|Wikipedia|https://en.wikipedia.org/wiki/George_Miyasaki||
AAPI-0391|500353393|Q15964491|254626184||Miyashiro, Ron|Ronald Yoshiaki Miyashiro|1937||Japanese;Hawaiian (Kamaʻāina)||assemblage artist;designer;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Ron+Miyashiro%22+&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Ron_Miyashiro||
AAPI-1112|||||Miyata, Masako|Masako Miyata|1949||Japanese||ceramicist / potter|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Miyata, Masako""%20or%20""Masako Miyata""&searchscope=1&SORT=A"||||||
AAPI-0392|500104376|Q3268706|33269006|n79023588|Miyatake, Toyo|Toyo Miyatake|1895|1979|Japanese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Miyatake%2C+Toyo%22%20or%20%22Toyo%20Miyatake%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/T%C5%8Dy%C5%8D_Miyatake||
AAPI-1184|||||Miyazaki, Shiro|Shiro Miyasaki|1910|1941|Japanese||printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Miyasaki, Shiro""%20or%20""Shiro Miyasaki""&searchscope=1&SORT=A"||||||
AAPI-0395||Q6958086|63449680|n2006207437|Mohaiemen, Naeem|Naeem Mohaiemen|1969||Bangladeshi||installation artist;photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Mohaiemen%2C+Naeem%22%20or%20%22Naeem%20Mohaiemen%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Naeem_Mohaiemen||
AAPI-1239||Q16211613|53934264|no2007100453|Moon, Jiha|Jiha Moon|1973||Korean||painter;printmaker;ceramicist / potter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Moon, Jiha""%20or%20""Jiha Moon""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Jiha_Moon||
AAPI-0758||Q111075586|||Moon, Young Min|Young Min Moon|1968||Korean||draftsperson;installation artist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Moon%2C+Young%20Min%22%20or%20%22Young%20Min%20Moon%22&searchscope=1||||||
AAPI-1330||Q28950366|102877338||Marisa Morán Jahn|Marisa Morán Jahn|1977||Chinese|Index of Latinx and Hispanic American Artists|multimedia artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Mor%C3%A1n%20Jahn%2C%20Marisa%22%20or%20%22Marisa%20Jahn%22)&searchscope=1&SORT=R|||Wikipedia|https://en.wikipedia.org/wiki/Marisa_Mor%C3%A1n_Jahn||
AAPI-0397|500115978|Q438703|96541122|n98047633|Mori, Mariko|Mariko Mori|1967||Japanese||multidisciplinary artist;performance artist;photographer;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Mori%2C+Mariko%22%20or%20%22Mariko%20Mori%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Mariko_Mori ||
AAPI-0399|||||Morimoto, Charles Isamu|Charles Isamu Morimoto|1903|1953|Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morimoto,%20Charles%20Isamu%22%20or%20%22Charles%20Isamu%20Morimoto%22&searchscope=1&SORT=A||||||
AAPI-0400|500344415||||Morimoto, Hiromitsu|Hiromitsu Morimoto|1942||Japanese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morimoto%2C+Hiromitsu%22%20or%20%22Hiromitsu%20Morimoto%22&searchscope=1||||||
AAPI-0401|500115979|Q595342|57467543|nr96043580|Morimura, Yasumasa|Yasumasa Morimura|1951||Japanese||performance artist;photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morimura%2C+Yasumasa%22%20or%20%22Yasumasa%20Morimura%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Yasumasa_Morimura||
AAPI-0402||Q15462741|63701115|no2003072950|Morinoue, Hiroki|Hiroki Morinoue|1947||Japanese;Hawaiian (Kamaʻāina)||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Morinoue,%20Hiroki%22%20or%20%22Hiroki%20Morinoue%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Hiroki_Morinoue||
AAPI-1167|||||Morita, John Takami|John Takami Morita|1943||Japanese;Hawaiian (Kamaʻāina)||photographer;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Morita, John Takami""%20or%20""John Takami Morita""&searchscope=1&SORT=A"||||||
AAPI-0403|||||Mot, j.p.|JP Mot|||Cambodian||mixed-media artist;performance artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Mot%2C+JP%22%20or%20%22JP%20Mot%22&searchscope=1||||||
AAPI-0404|500040906|Q7451573|92232847|n85194056|Moy, Seong|Seong Moy|1921|2013|Chinese||printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Moy%2C+Seong%22%20or%20%22Seong%20Moy%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Seong+Moy+%28American+%28born+China%29%2C+Canton+1921%E2%80%932013+New+York%29%22|Wikipedia|https://en.wikipedia.org/wiki/Seong_Moy|artasiamerica|http://artasiamerica.org/artist/detail/63
AAPI-1241||Q111472966|22154590151143081273||Muhn, B. G.|B. G. Muhn|1954||Korean||painter;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Muhn, B. G.""%20or%20""B. G. Muhn""&searchscope=1&SORT=A"||||||
AAPI-0406||Q22290368|14487695|no2004087081|Mukherjee, Sandeep|Sandeep Mukherje|1964||Indian||painter;draftsperson;installation artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Mukherjee, Sandeep""%20or%20""Sandeep Mukherje""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Sandeep_Mukherjee||
AAPI-1002|500109023|Q77324910|96497576||Murata, Hiroshi|Hiroshi Murata|1941||Japanese||muralist;painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Murata%2C%20Hiroshi%22%20or%20%22Hiroshi%20Murata%22)&searchscope=1&SORT=R|Met Collection|https://www.metmuseum.org/art/collection/search?q=hiroshi+murata||||
AAPI-0407||Q25752958|250174586||Murayama, Hashime|Hashime Murayama|1879|1954|Japanese||illustrator;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Murayama%2C+Hashime%22%20or%20%22Hashime%20Murayama%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Hashime_Murayama||
AAPI-0409||Q111602311|||Mur-ray, Ming|Ming Mur-ray|1951||Hongkonger||multidisciplinary artist;painter;installation artist;photographer;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Mur-ray, Ming""%20or%20""Ming Mur-ray""&searchscope=1&SORT=A"||||||
AAPI-0848||Q110781686|||Na Mira|Na Mira|1982||Korean||installation artist;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Mira,%20Na%22%20or%20%22Na%20Mira%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Na_Mira||
AAPI-1174||Q118150784|||Nadiya Nacorda|Nadiya Nacorda|1991||Filipino/a/x||photographer;time-based media artist;performance artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Nacorda, Nadiya""%20or%20""Nadiya Nacorda""&searchscope=1&SORT=A"||||||
AAPI-1067|||||Nagai, Iku|Iku Nagai|1930||Japanese||painter;printmaker|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Nagai, Iku""%20or%20""Iku Nagai""&searchscope=1&SORT=A"||||||
AAPI-1030|||||Nagasaka, Fumi|Fumi Nagasaka|||Japanese||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Nagasaka%2C+Fumi%22+or+%22Fumi+Nagasaka%22&searchscope=1||||||
AAPI-0414|500332973|Q94640097|12165855|nr91037852|Nagasawa, Nobuho|Nobuho Nagasawa|1959||Japanese||installation artist;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nagasawa%2C+Nobuho%22%20or%20%22Nobuho%20Nagasawa%22&searchscope=1|||||artasiamerica|http://artasiamerica.org/artist/detail/178
AAPI-0415|500092064|Q61409312|96354155|n87924324|Nagatani, Patrick|Patrick Ryoichi Nagatani|1945|2017|Japanese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nagatani,%20Patrick%20Ryoichi%22%20or%20%22Patrick%20Ryoichi%20Nagatani%22&searchscope=1&SORT=A|||Wikipedia|https://en.wikipedia.org/wiki/Patrick_Nagatani||
AAPI-1168||Q6378051|73152865763704940006|no2018076416|Naito, Katsu|Katsu Naito|1964||Japanese||photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Naito, Katsu""%20or%20""Katsu Naito""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Katsu_Naito||
AAPI-1224||Q101208711|||Naito, Rakuko|Rakuko Naito|1935||Japanese||painter;sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Naito, Rakuko""%20or%20""Rakuko Naito""&searchscope=1&SORT=A"||||||
AAPI-1242|500470719|Q3218817|168601759|no2012005994|Nakadate, Laurel|Laurel Nakadate|1975||Japanese||time-based media artist;photographer|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Nakadate, Laurel""%20or%20""Laurel Nakadate""&searchscope=1&SORT=A"|||Wikipedia|https://en.wikipedia.org/wiki/Laurel_Nakadate||
AAPI-0417|500666395|Q23415621|43949342|no2001043329|Nakagawa, Osamu James|Osamu James Nakagawa|1962||Japanese||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nakagawa%2C+Osamu%20James%22%20or%20%22Osamu%20James%20Nakagawa%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Osamu+James+Nakagawa%22|Wikipedia|https://en.wikipedia.org/wiki/Osamu_James_Nakagawa|artasiamerica|http://artasiamerica.org/artist/detail/44
AAPI-0420||Q7341275|1744958|n96122654|Nakamura, Robert A.|Robert A. Nakamura|1936||Japanese||photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nakamura%2C+Robert%20A.%22%20or%20%22Robert%20A.%20Nakamura%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Robert_A._Nakamura||
AAPI-1243|||||Nakanishi, Dawn E.|Dawn E. Nakanishi|||Japanese||sculptor|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Nakanishi, Dawn E.""%20or%20""Dawn E. Nakanishi""&searchscope=1&SORT=A"||||||
AAPI-0811|||||Nakanishi, Kinichi|Kinichi Nakanishi|1892|1964|Japanese||painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nakanishi,%20Kinichi%22%20or%20%22Kinichi%20Nakanishi%22&searchscope=1&SORT=A||||||
AAPI-0422||Q108431556|15157467797422320333|no2019167796|Nakano, Emiko|Emiko Nakano|1925|1990|Japanese||illustrator;painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nakano%2C+Emiko%22%20or%20%22Emiko%20Nakano%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Emiko_Nakano||
AAPI-0423|500224403|Q52431|109121023|n81030090|Nakashima, George|George Katsutoshi Nakashima|1905|1990|Japanese||architect;designer|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Nakashima%2C%20George%22%20or%20%22George%20Nakashima%22)&searchscope=1&SORT=R|Met Collection|https://www.metmuseum.org/art/collection/search?q=Nakashima%2C+George&searchField=ArtistCulture|Wikipedia|https://en.wikipedia.org/wiki/George_Nakashima||
AAPI-0424|500337785|Q22086818|34066041|no97063084|Nakashima, Tom|Tom Nakashima|1941||Japanese||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nakashima%2C+Tom%22%20or%20%22Tom%20Nakashima%22&searchscope=1||||||
AAPI-1244|||||Nam, Hijo|Hijo Nam|||Korean||mixed-media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Nam, Hijo""%20or%20""Hijo Nam""&searchscope=1&SORT=A"||||||
AAPI-1185|||||Nam, Hye Yeon|Hye Yeon Nam|||Korean||digital artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Nam, Hye Yeon""%20or%20""Hye Yeon Nam""&searchscope=1&SORT=A"||||||
AAPI-0425|500080416|Q94643438|96255852|no92004534|Namkung, Johsel|Johsel Namkung|1919|2013|Korean||photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Namkung%2C+Johsel%22%20or%20%22Johsel%20Namkung%22&searchscope=1||||||
AAPI-0813||Q60392528|6023149619419704010004||Nanao, Kenjilo|Kenjilo Nanao|1929|2013|Japanese||painter;printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nanao%2C+Kenjilo%22%20or%20%22Kenjilo%20Nanao%22&searchscope=1||||||
AAPI-1016||Q15486017|31796044|no2008014699|Natori, Josie|Josie Natori|1947||Filipino/a/x||designer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Natori%2C+Josie%22+or+%22Josie+Natori%22&searchscope=1|Met Collection|https://www.metmuseum.org/art/collection/search?q=Josie+Natori&sortBy=Relevance&pageSize=0|Wikipedia|https://en.wikipedia.org/wiki/Josie_Natori ||
AAPI-0868||Q43134672|||Nayar, Yamini|Yamini Nayar|1975||Indian||installation artist;photographer;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nayar%2C+Yamini%22%20or%20%22Yamini%20Nayar%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Yamini_Nayar ||
AAPI-0427||Q117120548|35615038||Minnie Negoro|Minnie Negoro|1919|1998|Japanese||ceramicist / potter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Negoro%2C+Minnie%22%20or%20%22Minnie%20Negoro%22&searchscope=1||||||
AAPI-0428|||||Nelson, Keiko|Keiko Nelson|1948||Japanese||installation artist;mixed-media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nelson%2C+Keiko%22%20or%20%22Keiko%20Nelson%22&searchscope=1||||||
AAPI-0430|||||Ng, Annysa|Annysa  Ng|1963||Hongkonger||painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ng%2C+Annysa%20%22%20or%20%22Annysa%20Ng%22&searchscope=1||||||
AAPI-0431||Q28785041|||Ng, Chee Wang|Chee Wang Ng|1961||Chinese;Malaysian||installation artist;photographer;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ng%2C+Chee%20Wang%22%20or%20%22Chee%20Wang%20Ng%22&searchscope=1|||||artasiamerica|http://artasiamerica.org/artist/detail/177
AAPI-0432||Q8023644|||Ng, Win|Win Ng|1936|1991|Chinese||ceramicist / potter;illustrator;painter;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Ng%2C+Win%22%20or%20%22Win%20Ng%22&searchscope=1|||Wikipedia|https://en.wikipedia.org/wiki/Win_Ng||
AAPI-0434||Q62706917|305372705|no2013116593|Nguyen, Christine|Christine Nguyen|1977||Vietnamese||draftsperson;mixed-media artist;painter;photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nguyen%2C+Christine%22%20or%20%22Christine%20Nguyen%22&searchscope=1||||||
AAPI-1283||Q115868668|||Diane Severin Nguyen|Diane Severin Nguyen|1990||Vietnamese||photographer;time-based media artist|Watsonline|"https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=""Nguyen, Diane Severin""%20or%20""Diane Severin Nguyen""&searchscope=1&SORT=A"||||||
AAPI-1201||Q7022943|76243028|nr2001015900|Nguyen, Hoang Tan|Hoang Tan Nguyen|1971||Vietnamese||time-based media artist|Watsonline|https://library.metmuseum.org/search~S1?/X%22Hoang%2C+Nguyen+Tan%22+or+%22Nguyen+Tan+Hoang%22&searchscope=1&SORT=D/X%22Hoang%2C+Nguyen+Tan%22+or+%22Nguyen+Tan+Hoang%22&searchscope=1&SORT=D&SUBKEY=%22Hoang%2C+Nguyen+Tan%22+or+%22Nguyen+Tan+Hoang%22/1%2C3%2C3%2CB/browse#anchor_1||||||
AAPI-0853||Q106662653|||Nguyen, Julien|Julien Nguyen|1990||Vietnamese||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Nguyen%2C+Julien%22+or+%22Julien+Nguyen%22+not+%22N7148+.P54+2017%22&searchscope=1||||||
AAPI-0437||Q111251532|||Nguyen, Long|Long Nguyen|1958||Vietnamese||painter;sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Long+Nguyen%22&searchscope=1|||||artasiamerica|http://artasiamerica.org/artist/detail/43
AAPI-1044||Q117631155|55155042777172401992||Tammy Nguyen|Tammy Nguyen|1984||Vietnamese||multimedia artist;painter;printmaker;book/paper/zine artist|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Nguyen%2C%20Tammy%22%20or%20%22Tammy%20Nguyen%22)&searchscope=1&SORT=R||||||
AAPI-0439|500470771|Q27978847|||Nguyen, Tuan Andrew|Tuan Andrew Nguyen|1976||Vietnamese||time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Nguyen%2C+Tuan%20Andrew%22%20or%20%22Tuan%20Andrew%20Nguyen%22&searchscope=1||||||
