Wikidata ID|Display Name|Birth|Death|Indexes|Description|Watsonline|Watsonline URL|Wikipedia|Wikipedia URL|Met Collection|Met Collection URL|ULAN ID|VIAF ID|LC ID|Reference for inclusion as LGBTQIA+ artist|Reference for inclusion URL
Q261562|Tobey, Mark|1890|1976||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Mark Tobey%22+or+%22Tobey, Mark%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Mark_Tobey|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Tobey, Mark%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500012870|https://viaf.org/viaf/14824148|n79134980|Art and homosexuality : a history of ideas / Christopher Reed|https://library.metmuseum.org:443/record=b1752679~S1
Q366062|Tom of Finland|1920|1991||draftsperson;graphic artist;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Tom+of+Finland%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Tom_of_Finland|||http://vocab.getty.edu/page/ulan/500128976|https://viaf.org/viaf/45103459|no89020781|Wikidata|https://www.wikidata.org/wiki/Q366062
Q938221|Tooker, George|1920|2011||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22George Tooker%22+or+%22Tooker, George%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/George_Tooker|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Tooker, George%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500017656|https://viaf.org/viaf/95789411|n84180926|Artist's wikipedia entry|https://en.wikipedia.org/wiki/George_Tooker
Q108602003|Toor, Salman|1983||Index of Asian American and Pacific Islander Artists|painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Toor,%20Salman%22%20or%20%22Salman%20Toor%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Salman_Toor||||https://viaf.org/viaf/19162842387273042482|n2021243053|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Salman_Toor
Q22088086|Tourmaline|1983||Index of Black Artists of North America|time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=tourmaline+AND+aaap&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Tourmaline_(activist)|Met Collection|https://www.metmuseum.org/art/collection/search?q=Tourmaline&searchField=ArtistCulture||https://viaf.org/viaf/127147662987060551546|no2016131595|We Are Here: Visionaries of Color Transforming the Art World|https://library.metmuseum.org:443/record=b2018705~S1
Q271743|Toyen|1902|1980||painter;draftsperson;graphic artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Toyen&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Toyen|Met Collection|https://www.metmuseum.org/art/collection/search?q=toyen|http://vocab.getty.edu/page/ulan/500013325|https://viaf.org/viaf/112174326|n50034328|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Toyen
Q1390760|Tsarouchis, Yannis|1910|1989||costume designer;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Yannis Tsarouchis%22+or+%22Tsarouchis, Yannis%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Yannis_Tsarouchis|||http://vocab.getty.edu/page/ulan/500109002|https://viaf.org/viaf/100280392|n82069953|GLBTQ: an encyclopedia of gay, lesbian, bisexual, transgender, and queer culture|https://web.archive.org/web/20070418074017/http://www.glbtq.com/arts/tsarouchis_y.html
Q2458256|Tseng, Kwong Chi|1950|1990|Index of Asian American and Pacific Islander Artists|photographer|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Chi%2C+Tseng%20Kwong%22%20or%20%22Tseng%20Kwong%20Chi%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Tseng_Kwong_Chi|||http://vocab.getty.edu/page/ulan/500110979|https://viaf.org/viaf/70517077|n88680513|NYC LGBT Historic Sites Project|https://www.nyclgbtsites.org/site/tseng-kwong-chi-residence-studio/
Q13560708|Tsinhnahjinnie, Hulleah J.|1916|2000|Index of Indigenous and Native American Artists|draftsperson; muralist; painter; sculptor|Watsonline|https://library.metmuseum.org/search~S1/X?SEARCH=(%22Tsinajinnie%2C%20Andrew%20Van%22%20or%20%22Andrew%20Van%20Tsinajinnie%22%20%20or%20%22Tsinhjinne%22)%20or%20(%22Tsihnahjinnie%22%20or%20%22Andrew%20Tsinajginnie%22%20or%20%22Andrew%20V.%20Tsinajinnie%22)&searchscope=1&SORT=R|||||http://vocab.getty.edu/page/ulan/500127673|http://viaf.org/viaf/268726960|n88015514|Lesbian Art in America: A Contemporary History|https://library.metmuseum.org:443/record=b1290072~S1
Q118274135|Tuttle, Korde Arrington|||Index of Black Artists of North America||Watsonline|https://library.metmuseum.org/search/?searchtype=X&searcharg=Korde+Tuttle&searchscope=1&HISTORY=|||||http://vocab.getty.edu/page/ulan/500487433|http://viaf.org/viaf/298388456|n2013019058|Strange Fire Collective interview|https://www.strangefirecollective.com/qa-korde-arrington-tuttle
Q159566|Twombly, Cy|1928|2011||draftsperson;painter;photographer;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Cy Twombly%22+or+%22Twombly, Cy%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Cy_Twombly|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Twombly, Cy%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500032301|https://viaf.org/viaf/49234268|n79043986|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Cy_Twombly
Q18217444|Udé, Iké|1964|||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Iké Udé%22+or+%22Udé, Iké%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Ik%C3%A9_Ud%C3%A9|||http://vocab.getty.edu/page/ulan/500118587|https://viaf.org/viaf/47651411|no96010102|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q105701036|Underhill, Linn|1936|2019||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Linn Underhill%22+or+%22Underhill, Linn%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Linn_Underhill||||||Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q312851|Van Vechten, Carl|1880|1964||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Carl Van Vechten%22+or+%22Van Vechten, Carl%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Carl_Van_Vechten|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Van Vechten, Carl%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500058409|https://viaf.org/viaf/5056030|n78095475|Art and homosexuality : a history of ideas / Christopher Reed|https://library.metmuseum.org:443/record=b1752679~S1
Q56226033|Varbale, Stephen|1946|1984||fashion/clothing designer;performance artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Stephen Varble%22+or+%22Varbale, Stephen%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Stephen_Varble||||||Visual Aids|https://visualaids.org/artists/stephen-varble
Q129022541|Vargas, Jack|||||Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Jack Vargas%22+or+%22Vargas, Jack%22&searchscope=1||||||||Axis Mundo : queer networks in Chicano L.A|https://library.metmuseum.org:443/record=b1954805~S1
Q64657748|Vigil, Bernadette|1955||Index of Latine and Hispanic American Artists|muralist;painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Vigil%2C+Bernadette%22%20or%20%22Bernadette+Vigil%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Bernadette_Vigil||||https://viaf.org/viaf/60188443|nr97012332|Lesbian Art in America: A Contemporary History|https://library.metmuseum.org:443/record=b1290072~S1
Q5252903|Volcano, Del LaGrace|1957|||photographer;social practice artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Del LaGrace Volcano%22+or+%22Volcano, Del LaGrace%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Del_LaGrace_Volcano||||https://viaf.org/viaf/51254575;https://viaf.org/viaf/267539080|no92023331|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Del_LaGrace_Volcano
Q55220014|W., Vincent Alan|1960|1995||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Vincent+Alan%22&searchscope=1||||||||The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q111490819|WangShui|1986||Index of Asian American and Pacific Islander Artists|installation artist;sculptor;time-based media artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wangshui%22%20or%20%22%20Wangshui%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/WangShui||||||Interview magazine|https://www.interviewmagazine.com/art/everything-all-at-once-through-the-eyes-of-wangshui
Q28316761|Ware, Syrus Marcus|1977|||painter;installation artist;performance artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Syrus Marcus Ware%22+or+%22Ware, Syrus Marcus%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Syrus_Marcus_Ware||||https://viaf.org/viaf/13149196664074792859|no2018102125|"We Create Space article ""Exploring Black Queer Identity Through Art"""|https://www.wecreatespace.co/post/exploring-black-queer-identity-through-art
Q5603|Warhol, Andy|1928|1987||designer;draftsperson;filmmaker;graphic artist;installation artist;painter;performance artist;photographer;printmaker;sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Andy Warhol%22+or+%22Warhol, Andy%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Andy_Warhol|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Warhol, Andy%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500006031|https://viaf.org/viaf/56617645|n79122680|Wikidata|https://www.wikidata.org/wiki/Q5603
Q266086|Wegener, Gerda|1886|1940||graphic artist;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Gerda Wegener%22+or+%22Wegener, Gerda%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Gerda_Wegener|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Wegener, Gerda%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500010464|https://viaf.org/viaf/69198913|no00097148|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q6216438|Went, Johanna |1949|||performance artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Johanna Went%22+or+%22Went, Johanna %22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Johanna_Went||||https://viaf.org/viaf/11920966|no98048816|Axis Mundo : queer networks in Chicano L.A|https://library.metmuseum.org:443/record=b1954805~S1
Q129016862|Wertz, Michael||||book/zine artist;graphic artist;performance artist;printmaker|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Michael Wertz%22+or+%22Wertz, Michael%22&searchscope=1||||||||Artist's website|https://www.wertzateria.com/about
Q102353877|Whang, Taehee|||Index of Asian American and Pacific Islander Artists|multidisciplinary artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=Jenifer+AND+Wofford&searchscope=1||||||||Artist's website|https://taehee-whang.com/read-me
Q712996|White, Minor|1908|1976||photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Minor White%22+or+%22White, Minor%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Minor_White|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22White, Minor%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500000194|https://viaf.org/viaf/92871861|n79003239|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q4768885|Whitney, Anne|1821|1915||sculptor|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Anne Whitney%22+or+%22Whitney, Anne%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Anne_Whitney|||http://vocab.getty.edu/page/ulan/500031026|https://viaf.org/viaf/50299434|no2004055025|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
Q329092|Wiley, Kehinde|1977||Index of Black Artists of North America|painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&SORT=DX&searcharg=Wiley%2C+Kehinde+&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Kehinde_Wiley|Met Collection|https://www.metmuseum.org/art/collection/search?q=Wiley,%20Kehinde&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500126014|https://viaf.org/viaf/3570570|no2008013883|Artist's wikipedia entry|https://en.wikipedia.org/wiki/Kehinde_Wiley
Q45319859|William, Didier|1983||Index of Black Artists of North America|painter; printmaker|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22William,%20Didier%22%20or%20%22Didier%20William%22&searchscope=1&SORT=A|Wikipedia|https://en.wikipedia.org/wiki/Didier_William|Met Collection|https://www.metmuseum.org/art/collection/search?searchField=ArtistCulture&q=Didier+William||||Artist's website|https://artatatimelikethis.com/building-a-better-monument/didier-william
Q6859607|Wilson, Millie|1948||||Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Millie Wilson%22+or+%22Wilson, Millie%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Millie_Wilson|||http://vocab.getty.edu/page/ulan/500121158|https://viaf.org/viaf/96575065||Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q50328150|Winant, Fran|1943|||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Fran Winant%22+or+%22Winant, Fran%22&searchscope=1|||||http://vocab.getty.edu/page/ulan/500112964|https://viaf.org/viaf/93182052;https://viaf.org/viaf/305826867|n80132806|Lesbian art in America : a contemporary history / Harmony Hammond|https://library.metmuseum.org:443/record=b1290072~S1
Q1122990|Wittdorf, Jürgen|1932|2018||graphic artist;painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Jürgen Wittdorf%22+or+%22Wittdorf, Jürgen%22&searchscope=1||||||https://viaf.org/viaf/15781765|no2013135093|"Guardian article ""Jürgen Wittdorf: Berlin gallery revives homoerotic art of communist era"""|https://www.theguardian.com/world/2022/oct/11/jurgen-wittdorf-berlin-gallery-revives-homoerotic-art-communist-era
Q952233|Wojnarowicz, David|1954|1992||collagist;filmmaker;graphic artist;painter;performance artist;photographer;sculptor;social practice artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22David+Wojnarowicz%22+or+%22Wojnarowicz, David%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/David_Wojnarowicz|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Wojnarowicz, David%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500081953|https://viaf.org/viaf/24671395|n88094033|Wikidata|https://www.wikidata.org/wiki/Q952233
Q1522057|Wong, Martin|1946|1999|Index of Asian American and Pacific Islander Artists|painter|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wong%2C+Martin%22%20or%20%22Martin%20Wong%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Martin_Wong |Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Martin+Wong%22|http://vocab.getty.edu/page/ulan/500043254|https://viaf.org/viaf/32809108|n87920430|NYC LGBT Historic Sites Project|https://www.nyclgbtsites.org/site/martin-wong-residence-studio/#:~:text=Wong%2C%20who%20was%20openly%20gay,David%20Wojnarowicz%20and%20Keith%20Haring.
Q116856330|Wood, Qualeasha|1996||Index of Black Artists of North America|textile/fiber artist|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Wood,%20Qualeasha%20%22%20or%20%22Qualeasha%20Wood%22&searchscope=1&SORT=A|||Met Collection|https://www.metmuseum.org/search-results?q=Wood%2C+Qualeasha||||"Artsy article ""Curator’s Choice: Black Queer Artists Embrace Figurative Art on Their Own Terms"""|https://www.artsy.net/article/artsy-editorial-curators-choice-black-queer-artists-embrace-figurative-art-terms
Q111598074|Wright, Jimmy|1944|||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Jimmy Wright%22+or+%22Wright, Jimmy%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Jimmy_Wright_(artist)|Met Collection|https://www.metmuseum.org/art/collection/search?q=%22Wright, Jimmy%22&searchField=ArtistCulture|http://vocab.getty.edu/page/ulan/500335257|https://viaf.org/viaf/88494957||Artist's wikipedia entry|https://en.wikipedia.org/wiki/Jimmy_Wright_(artist)
Q29446474|Xinmo, Li |1976|||installation artist;painter;performance artist;photographer|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=li+AND+xinmo&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Li_Xinmo||||https://viaf.org/viaf/4262153472523245360001||Contemporary Queer Chinese Art|https://library.metmuseum.org:443/record=b2188261~S1
Q106262255|Yamaoka, Carrie|1957||Index of Asian American and Pacific Islander Artists|painter;photographer;sculptor|Watsonline|https://library.metmuseum.org/search~S1/?searchtype=X&searcharg=%22Yamaoka,%20Carrie%22%20or%20%22Carrie%20Yamaoka%22&searchscope=1&SORT=A|||||http://vocab.getty.edu/page/ulan/500330070|https://viaf.org/viaf/309813441||Lesbian Art in America: A Contemporary History|https://library.metmuseum.org:443/record=b1290072~S1
Q129022543|Yanhong, Ma|1977|||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Ma+Yanhong%22+or+%22Yanhong%2C+Ma%22+or+%22Ma%2C+Yanhong%22&searchscope=1||||||||Contemporary Queer Chinese Art|https://library.metmuseum.org:443/record=b2188261~S1
Q127328513|yi Hou, Oscar|1998|||painter|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Oscar yi Hou%22+or+%22yi Hou, Oscar%22&searchscope=1||||||||"New York Times: ""Oscar yi Hou’s Paintings Lend New Frames to Queer, Asian Identity"""|https://www.nytimes.com/2022/10/22/arts/design/oscar-yi-hou-paintings.html
Q6278784|Zontal, Jorge|1944|1994||conceptual artist;filmmaker;time-based media artist|Watsonline|https://library.metmuseum.org/search/?searchtype=X&SORT=D&searcharg=%22Jorge Zontal%22+or+%22Zontal, Jorge%22&searchscope=1|Wikipedia|https://en.wikipedia.org/wiki/Jorge_Zontal|||http://vocab.getty.edu/page/ulan/500116135|https://viaf.org/viaf/20567473|no2009090171|The Queer Encyclopedia of the Visual Arts|https://library.metmuseum.org:443/record=b1466091~S1
